Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad 
1,30,1.76,112.01,1,1,1.75,3,0,0,2,0,0,0.114,0,2,5
1,25,1.76,113.09,1,1,1.17,3,0,0,2.01,0,1.25,0.002,0,0,5
1,25,1.77,112.23,1,1,1.44,3,0,0,2,0,1.39,0.001,0,0,5
1,32,1.68,102.02,1,1,2.83,2.37,0,0,1,0,2,0,0,0,5
1,31,1.67,100.54,1,1,2.96,2.38,0,0,1,0,1.74,0.395,0,0,5
1,28,1.69,99.54,1,1,2.77,2.3,0,0,1,0,1.62,0.138,0,0,5
1,28,1.69,99.71,1,1,2.77,2.45,0,0,1,0,0.86,0.051,0,0,5
1,31,1.89,129.35,1,1,2.5,3,0,1,1.13,0,0.95,1.023,0,0,5
1,31,1.92,129.97,1,1,2.11,3,0,1,1.01,0,0.99,0.047,0,0,5
1,30,1.84,124.07,1,1,2.47,3,0,0,2.66,0,0.99,0.31,0,0,5
1,31,1.87,123.17,1,1,2.59,3,0,0,2.3,0,0.6,0.112,0,0,5
1,32,1.75,119.21,1,1,2.15,3,0,0,2.13,0,0.39,0.346,0,2,5
1,31,1.76,118.24,1,1,2.94,3,0,0,2.06,0,0.37,1.334,0,2,5
1,38,1.75,117.9,1,1,2.54,2.92,0,0,1.89,0,0.69,0.067,0,2,5
1,38,1.76,118.67,1,1,2.61,2.99,0,0,1.8,0,0.64,0.203,0,2,5
1,22,1.76,116.31,1,1,1.8,3,0,0,2,0,1.69,0.764,0,0,5
1,23,1.77,116.67,1,1,1.48,3,0,0,2,0,1.11,0.69,0,0,5
1,25,1.79,115.38,1,1,1.74,3,0,0,2.04,0,1.39,0.392,0,0,5
1,24,1.77,116.16,1,1,1.66,3,0,0,2,0,0.98,0.69,0,0,5
1,24,1.84,120.98,1,1,2.6,2.85,0,0,2.01,0,1.52,0.296,0,0,5
1,24,1.82,120.81,1,1,2.23,3,0,0,2.36,0,1.94,0.682,0,0,5
1,25,1.83,121,1,1,3,3,0,0,3,0,1.69,0.265,0,0,5
1,25,1.83,121,1,1,3,3,0,0,3,0,1.47,0.344,0,0,5
1,31,1.78,120.75,1,1,2.52,3,0,0,2.23,0,0.35,1.14,0,2,5
1,31,1.78,120.79,1,1,2.11,3,0,0,2.36,0,0.43,1.416,0,2,5
1,31,1.76,119.37,1,1,2.97,3,0,0,2.83,0,0.45,1.916,0,2,5
1,31,1.75,118.81,1,1,2.91,3,0,0,2.28,0,0.65,1.668,0,2,5
1,25,1.76,117.37,1,1,1.45,3,0,0,2,0,1.38,0.631,0,0,5
1,24,1.76,117.33,1,1,1.54,3,0,0,2,0,1.63,0.631,0,0,5
1,23,1.75,119.44,1,1,1.89,3,0,0,2,0,1.92,0.936,0,0,5
1,23,1.76,119.19,1,1,2.01,2.95,0,0,1.97,0,1.59,0.839,0,0,5
1,40,1.71,108.01,1,1,2.49,3.76,0,0,1,0,1.86,0,0,2,5
1,37,1.74,106.42,1,1,2.54,2.9,0,0,1,0,1.67,0,0,2,5
1,34,1.68,102.52,1,1,2.81,2.37,0,0,1,0,1.98,0,0,0,5
1,34,1.71,103.07,1,1,2.56,2.1,0,0,1.46,0,1.17,0.412,0,0,5
1,23,1.85,121.56,1,1,3,2.27,0,0,1.56,0,0.8,0,0,0,5
1,23,1.85,121.74,1,1,2.92,2.69,0,0,1.81,0,0.48,0,0,0,5
1,23,1.85,122.06,1,1,3,2.28,0,0,1.59,0,0.93,0,0,0,5
1,22,1.87,121.46,1,1,2.84,2.68,0,0,1.71,0,0.94,0,0,0,5
1,24,1.61,100.78,1,1,2.88,1.49,0,0,1.01,0,1,1.098,0,0,5
1,24,1.6,100.21,1,1,3,1.02,0,0,1,0,0.23,1.707,0,0,5
1,20,1.62,103.39,1,1,2.77,1.24,0,0,1.41,0,0.17,0.863,0,0,5
1,23,1.61,100.64,1,1,3,1.15,0,0,1.24,0,1.13,1.666,0,0,5
1,29,1.76,113.5,1,1,2.32,3,0,0,2.16,0,0,1.465,0,2,5
1,30,1.76,113.22,1,1,2.18,3,0,0,2.09,0,0,1.439,0,2,5
1,27,1.76,112.32,1,1,1.92,3,0,0,2.01,0,0.18,0.512,0,2,5
1,25,1.76,112.28,1,1,1.4,3,0,0,2.02,0,0.67,0.062,0,2,5
1,26,1.78,115.35,1,1,2.19,3,0,0,2.1,0,1.33,0.381,0,0,5
1,26,1.79,114.53,1,1,2.1,3,0,0,2.1,0,1.28,0.247,0,0,5
1,26,1.77,114.19,1,1,2.08,3,0,0,2.14,0,1.5,0.276,0,0,5
1,26,1.77,114.14,1,1,1.63,3,0,0,2.11,0,1.35,0.077,0,0,5
1,30,1.76,111.64,1,1,1.26,3.22,0,0,1.98,0,0.48,0,0,2,5
1,30,1.76,111.95,1,1,1.07,3.66,0,0,1.98,0,0.05,0,0,2,5
1,41,1.75,109.76,1,1,2.31,3.22,0,0,1.01,0,1.16,0,0,2,5
1,41,1.74,111.17,1,1,2.29,2.85,0,0,1.87,0,0.92,0,0,2,5
1,30,1.7,103.74,1,1,2.58,2.19,0,0,1.38,0,1.93,0.414,0,0,5
1,33,1.7,103.25,1,1,2.68,2.42,0,0,1,0,1.99,0,0,0,5
1,31,1.68,102,1,1,2.94,2.14,0,0,1.25,0,1.18,0.778,0,0,5
1,30,1.7,102.59,1,1,2.65,1.08,0,0,1.35,0,0.33,0.387,0,0,5
1,31,1.88,127.16,1,1,2.73,3,0,1,1.49,0,1.49,1.15,0,0,5
1,31,1.91,129.01,1,1,2.22,3,0,1,1.59,0,1.39,0.918,0,0,5
1,30,1.91,129.19,1,1,2.43,3,0,0,1.34,0,1.64,0.09,0,0,5
1,31,1.91,129.23,1,1,2.5,3,0,0,1.36,0,1.14,0.173,0,0,5
1,31,1.78,120.6,1,1,2.67,3,0,0,2.15,0,0.88,0.594,0,2,5
1,32,1.77,120.16,1,1,2.58,3,0,0,2.08,0,1.04,0.377,0,2,5
1,31,1.78,120.61,1,1,2.34,3,0,0,2.3,0,0.57,0.922,0,2,5
1,31,1.77,120.34,1,1,2.12,3,0,0,2.19,0,0.99,1.556,0,2,5
1,27,1.82,119.62,1,1,2.25,3,0,0,2.72,0,0.76,0,0,0,5
1,27,1.84,119.96,1,1,2.24,3,0,0,2.8,0,0.84,0,0,0,5
1,26,1.85,117.63,1,1,2.13,3,0,0,2.53,0,1,0.027,0,0,5
1,26,1.83,117.76,1,1,2.07,3,0,0,2.54,0,1.22,0.038,0,0,5
1,38,1.75,118.11,1,1,2.07,3,0,0,2.02,0,0.13,0,0,2,5
1,38,1.76,117.86,1,1,2.15,2.89,0,0,2.04,0,0.85,0,0,2,5
1,28,1.82,120.7,1,1,3,3,0,0,2.72,0,0.74,0.972,0,2,5
1,28,1.81,119.48,1,1,2.91,3,0,0,2.5,0,0.95,0.786,0,2,5
1,25,1.77,114.16,1,1,2.16,3,0,0,2.12,0,1.33,0.053,0,0,5
1,26,1.77,114.25,1,1,2.18,3,0,0,2.13,0,1.31,0.079,0,0,5
1,26,1.76,115.11,1,1,2.22,3,0,0,2.17,0,1.32,0.689,0,0,5
1,26,1.77,115.46,1,1,2.2,3,0,0,2.16,0,1.29,1.221,0,0,5
1,30,1.77,112.35,1,1,1.95,3,0,0,2.04,0,0,0.618,0,2,5
1,30,1.76,112.41,1,1,2.26,3,0,0,2.12,0,0,0.848,0,2,5
1,27,1.78,113.15,1,1,2.22,3,0,0,2.09,0,0.55,1.743,0,2,5
1,28,1.77,113.24,1,1,2.31,3,0,0,2.15,0,0,1.579,0,2,5
1,26,1.89,121.07,1,1,2.42,3,0,0,2.9,0,1.24,0.556,0,0,5
1,27,1.83,120.87,1,1,2.64,3,0,0,2.97,0,1.16,0.759,0,0,5
1,28,1.81,120.42,1,1,2.97,3,0,0,2.57,0,0.69,1.34,0,0,5
1,27,1.81,119.84,1,1,2.35,3,0,0,2.73,0,0.69,0.189,0,0,5
1,23,1.86,121.28,1,1,2.65,2.57,0,0,1.78,0,1.17,0,0,0,5
1,23,1.87,121.53,1,1,2.74,2.74,0,0,1.82,0,1.09,0,0,0,5
1,24,1.78,120.92,1,1,2.59,2.96,0,0,2.31,0,1.49,0.282,0,0,5
1,24,1.79,120.92,1,1,2.61,2.75,0,0,2.36,0,1.14,0.063,0,0,5
1,31,1.76,120.01,1,1,2.77,3,0,0,2.17,0,1.09,1.198,0,2,5
1,31,1.77,120.21,1,1,2.78,3,0,0,2.11,0,0.93,0.292,0,2,5
1,32,1.75,118.27,1,1,2.23,3,0,0,2.15,0,0.89,0.478,0,2,5
1,30,1.76,118.37,1,1,2.57,3,0,0,2.22,0,1.02,1.153,0,2,5
1,31,1.85,125.08,1,1,2.5,3,0,1,1.66,0,0.99,0.218,0,0,5
1,31,1.84,125.97,1,1,2.15,3,0,1,1.49,0,0.88,0.528,0,0,5
1,31,1.83,124.95,1,1,2.02,3,0,0,1.83,0,0.8,0.185,0,0,5
1,31,1.86,126.42,1,1,2.93,3,0,0,1.51,0,0.9,1.015,0,0,5
1,25,1.76,113.07,1,1,1.41,3,0,0,2,0,1.59,0.002,0,0,5
1,25,1.76,112.84,1,1,1.29,3,0,0,2.01,0,1.38,0.002,0,0,5
1,25,1.77,114.07,1,1,1.62,3,0,0,2.08,0,1.54,0.357,0,0,5
1,25,1.77,114,1,1,1.53,3,0,0,2.08,0,1.52,0.229,0,0,5
1,26,1.8,117.93,1,1,2.04,3,0,0,2.44,0,1.02,0.02,0,0,5
1,25,1.79,117.85,1,1,2.19,2.99,0,0,2.44,0,1.06,0.145,0,0,5
1,25,1.8,118.33,1,1,1.43,3,0,0,2.1,0,1.11,0.197,0,0,5
1,25,1.84,118.38,1,1,1.84,3,0,0,2.5,0,1.23,0.078,0,0,5
1,37,1.76,118.4,1,1,2.14,2.99,0,0,1.89,0,0.62,0,0,2,5
1,38,1.75,119.2,1,1,2.5,2.99,0,0,1.96,0,0.61,0.647,0,2,5
1,39,1.77,117.79,1,1,2.23,2.92,0,0,1.83,0,0.76,0,0,2,5
1,38,1.77,118.13,1,1,2.24,2.91,0,0,1.9,0,0.82,0,0,2,5
1,25,1.6,101.04,1,1,3,1.13,0,0,1.27,0,0.07,1.552,0,0,5
1,27,1.69,103.18,1,1,2.65,1.12,0,0,1.15,0,0.22,0.619,0,0,5
1,34,1.71,103.28,1,1,2.53,2.04,0,0,1,0,1.67,0.024,0,0,5
1,33,1.7,102.78,1,1,2.74,2.02,0,0,1,0,1.98,0.056,0,0,5
1,24,1.83,121.04,1,1,2.68,2.71,0,0,2.73,0,1.16,0.442,0,0,5
1,23,1.85,121.25,1,1,3,2.7,0,0,2.63,0,0.98,0,0,0,5
1,24,1.77,119.08,1,1,2.43,3,0,0,2.02,0,1.58,0.532,0,0,5
1,25,1.79,118.44,1,1,1.47,3,0,0,2.07,0,1.08,0.151,0,0,5
1,25,1.85,121.31,1,1,2.91,2.89,0,0,2.44,0,1.27,0.362,0,0,5
1,24,1.87,121.47,1,1,2.81,2.68,0,0,2.64,0,1.28,0,0,0,5
1,23,1.82,120.78,1,1,2.64,2.81,0,0,1.97,0,1.53,0.316,0,0,5
1,23,1.82,120.34,1,1,3,2.79,0,0,2.63,0,1.19,0.035,0,0,5
1,24,1.61,100.25,1,1,2.88,1.7,0,0,1.01,0,1.08,1.058,0,0,5
1,24,1.61,100.08,1,1,2.89,1.69,0,0,1.01,0,0.5,1.218,0,0,5
1,31,1.65,101.14,1,1,2.91,2.27,0,0,1,0,1.89,0.379,0,0,5
1,31,1.65,102.58,1,1,2.92,2.14,0,0,1.18,0,0.96,0.636,0,0,5
1,20,1.66,105.58,1,1,2.72,1.44,0,0,1.59,0,0.03,1.122,0,0,5
1,21,1.64,101.07,1,1,2.8,1.34,0,0,1.13,0,0.23,0.82,0,0,5
1,26,1.66,104.32,1,1,2.75,1.21,0,0,1.45,0,0.13,1.239,0,0,5
1,27,1.69,102.6,1,1,2.68,1.09,0,0,1.37,0,0.18,1.042,0,0,5
0,26,1.61,102.09,1,1,3,3,0,0,1.02,0,0.05,1,0,0,6
0,26,1.58,105.06,1,1,3,3,0,0,1.2,0,0,0.535,0,0,6
0,18,1.79,137.86,1,1,3,3,0,0,2.84,0,1.99,0.736,0,0,6
0,18,1.8,149.94,1,1,3,3,0,0,2.18,0,2,0.94,0,0,6
0,26,1.66,111.93,1,1,3,3,0,0,2.77,0,0,0.138,0,0,6
0,26,1.6,105.45,1,1,3,3,0,0,1.03,0,0,0.375,0,0,6
0,26,1.68,104.95,1,1,3,3,0,0,1.67,0,0.21,0.734,0,0,6
0,26,1.68,109.9,1,1,3,3,0,0,1.47,0,0.14,0.445,0,0,6
0,22,1.66,121.21,1,1,3,3,0,0,1.35,0,0.46,0.318,0,0,6
0,21,1.69,133.76,1,1,3,3,0,0,1.34,0,1.93,0.886,0,0,6
0,26,1.62,109.96,1,1,3,3,0,0,2.68,0,0,0.479,0,0,6
0,26,1.58,110.55,1,1,3,3,0,0,2.58,0,0,0.492,0,0,6
0,21,1.73,131.53,1,1,3,3,0,0,1.3,0,1.74,0.942,0,0,6
0,23,1.66,114.47,1,1,3,3,0,0,2.41,0,0.19,0.803,0,0,6
0,21,1.75,127.9,1,1,3,3,0,0,1.71,0,0.39,0.999,0,0,6
0,21,1.73,152.09,1,1,3,3,0,0,2.37,0,0.75,0.671,0,0,6
0,19,1.75,133.8,1,1,3,3,0,0,2.87,0,1.47,0.628,0,0,6
0,24,1.72,114.51,1,1,3,3,0,0,2.99,0,0.39,0.527,0,0,6
0,26,1.63,111.95,1,1,3,3,0,0,2.74,0,0,0.037,0,0,6
0,26,1.64,111.87,1,1,3,3,0,0,2.62,0,0,0.139,0,0,6
0,26,1.65,104.76,1,1,3,3,0,0,2.61,0,0.25,0.802,0,0,6
0,26,1.63,107.48,1,1,3,3,0,0,2.69,0,0,0.411,0,0,6
0,21,1.74,130.93,1,1,3,3,0,0,1.85,0,1.46,0.962,0,0,6
0,24,1.74,132.53,1,1,3,3,0,0,2.87,0,0.97,0.583,0,0,6
0,26,1.58,102,1,1,3,3,0,0,1,0,0.01,1,0,0,6
0,26,1.61,103.03,1,1,3,3,0,0,1.08,0,0.16,0.825,0,0,6
0,18,1.82,142.1,1,1,3,3,0,0,2.71,0,2,0.814,0,0,6
0,18,1.83,152.72,1,1,3,3,0,0,2.15,0,2,0.957,0,0,6
0,26,1.66,111.99,1,1,3,3,0,0,2.89,0,0,0.019,0,0,6
0,26,1.64,111.21,1,1,3,3,0,0,2.71,0,0,0.111,0,0,6
0,26,1.67,104.59,1,1,3,3,0,0,1.57,0,0.21,0.882,0,0,6
0,26,1.67,104.75,1,1,3,3,0,0,1.41,0,0.14,0.753,0,0,6
0,21,1.67,124.7,1,1,3,3,0,0,1.16,0,0.79,0.366,0,0,6
0,21,1.69,129.77,1,1,3,3,0,0,1.15,0,1.72,0.959,0,0,6
0,26,1.62,110.68,1,1,3,3,0,0,2.69,0,0,0.425,0,0,6
0,26,1.64,110.82,1,1,3,3,0,0,2.71,0,0,0.251,0,0,6
0,22,1.73,135.52,1,1,3,3,0,0,1.49,0,1.95,0.869,0,0,6
0,21,1.75,133.57,1,1,3,3,0,0,2.87,0,1.62,0.826,0,0,6
0,21,1.81,138.73,1,1,3,3,0,0,2.64,0,0.48,0.735,0,0,6
0,21,1.81,155.87,1,1,3,3,0,0,2.42,0,0.95,0.574,0,0,6
0,18,1.75,133.67,1,1,3,3,0,0,2.9,0,1.51,0.625,0,0,6
0,21,1.75,133.85,1,1,3,3,0,0,2.95,0,1.45,0.673,0,0,6
0,26,1.63,111.89,1,1,3,3,0,0,2.62,0,0,0.156,0,0,6
0,26,1.64,111.82,1,1,3,3,0,0,2.55,0,0,0.205,0,0,6
0,26,1.64,104.81,1,1,3,3,0,0,2.65,0,0.19,0.692,0,0,6
0,26,1.62,104.93,1,1,3,3,0,0,1.7,0,0,0.544,0,0,6
0,23,1.76,133.37,1,1,3,3,0,0,2.85,0,1.21,0.767,0,0,6
0,20,1.76,133.95,1,1,3,3,0,0,2.84,0,1.42,0.817,0,0,6
0,26,1.61,102.39,1,1,3,3,0,0,1.05,0,0.03,0.539,0,0,6
0,26,1.66,102.78,1,1,3,3,0,0,1.07,0,0.11,1,0,0,6
0,26,1.6,104.9,1,1,3,3,0,0,2.61,0,0,0.553,0,0,6
0,26,1.63,104.99,1,1,3,3,0,0,1.24,0,0.16,0.619,0,0,6
0,18,1.77,137.04,1,1,3,3,0,0,2.86,0,1.7,0.656,0,0,6
0,22,1.79,137.77,1,1,3,3,0,0,2.83,0,1.51,0.923,0,0,6
0,18,1.8,141.17,1,1,3,3,0,0,2.42,0,2,0.894,0,0,6
0,20,1.79,151.98,1,1,3,3,0,0,2.3,0,0.83,0.914,0,0,6
0,26,1.64,111.94,1,1,3,3,0,0,2.76,0,0,0.102,0,0,6
0,26,1.64,111.6,1,1,3,3,0,0,2.65,0,0,0.251,0,0,6
0,26,1.62,105.04,1,1,3,3,0,0,2.55,0,0,0.394,0,0,6
0,26,1.61,105.42,1,1,3,3,0,0,2.18,0,0,0.52,0,0,6
0,26,1.63,104.84,1,1,3,3,0,0,2.21,0,0.11,0.604,0,0,6
0,25,1.68,104.82,1,1,3,3,0,0,1.44,0,0.22,0.912,0,0,6
0,26,1.66,110.92,1,1,3,3,0,0,1.6,0,0.03,0.2,0,0,6
0,26,1.66,110.22,1,1,3,3,0,0,1.53,0,0.02,0.436,0,0,6
0,19,1.67,124.81,1,1,3,3,0,0,1.23,0,0.79,0.64,0,0,6
0,21,1.71,121.86,1,1,3,3,0,0,1.62,0,1.38,0.926,0,0,6
0,22,1.75,133.78,1,1,3,3,0,0,1.95,0,1.49,0.907,0,0,6
0,21,1.71,131.87,1,1,3,3,0,0,1.71,0,1.59,0.926,0,0,6
0,26,1.62,110.01,1,1,3,3,0,0,2.51,0,0,0.368,0,0,6
0,26,1.64,110.97,1,1,3,3,0,0,2.64,0,0,0.358,0,0,6
0,26,1.62,111.27,1,1,3,3,0,0,2.61,0,0,0.199,0,0,6
0,26,1.62,109.98,1,1,3,3,0,0,2.22,0,0,0.481,0,0,6
0,21,1.74,132.15,1,1,3,3,0,0,1.66,0,1.67,0.629,0,0,6
0,22,1.73,132.9,1,1,3,3,0,0,1.82,0,1.58,0.931,0,0,6
0,24,1.69,114.48,1,1,3,3,0,0,2.51,0,0.33,0.668,0,0,6
0,24,1.64,113.28,1,1,3,3,0,0,2.58,0,0.17,0.463,0,0,6
0,18,1.75,128.26,1,1,3,3,0,0,2.5,0,1.55,0.665,0,0,6
0,20,1.75,129.36,1,1,3,3,0,0,2.25,0,0.64,0.685,0,0,6
0,21,1.75,144.3,1,1,3,3,0,0,2.37,0,1.25,0.723,0,0,6
0,21,1.75,149.29,1,1,3,3,0,0,2.31,0,1.68,0.706,0,0,6
0,19,1.74,132.58,1,1,3,3,0,0,2.44,0,1.46,0.871,0,0,6
0,22,1.75,133.95,1,1,3,3,0,0,2.83,0,1.41,0.863,0,0,6
0,24,1.69,112.78,1,1,3,3,0,0,2.72,0,0.34,0.153,0,0,6
0,26,1.67,112.88,1,1,3,3,0,0,2.99,0,0.36,0.169,0,0,6
0,26,1.63,111.83,1,1,3,3,0,0,2.56,0,0,0.237,0,0,6
0,26,1.64,111.87,1,1,3,3,0,0,2.64,0,0,0.088,0,0,6
0,26,1.64,111.54,1,1,3,3,0,0,2.63,0,0,0.162,0,0,6
0,26,1.65,111.91,1,1,3,3,0,0,2.88,0,0,0.097,0,0,6
0,26,1.6,105.03,1,1,3,3,0,0,1.92,0,0.03,0.546,0,0,6
0,26,1.64,105.04,1,1,3,3,0,0,2.31,0,0.07,0.733,0,0,6
0,26,1.63,106.88,1,1,3,3,0,0,2.69,0,0,0.541,0,0,6
0,26,1.63,108.27,1,1,3,3,0,0,1.62,0,0.09,0.438,0,0,6
0,21,1.72,133.47,1,1,3,3,0,0,1.52,0,1.49,0.937,0,0,6
0,21,1.71,131.27,1,1,3,3,0,0,1.8,0,1.68,0.887,0,0,6
0,23,1.72,132.94,1,1,3,3,0,0,2.09,0,1.27,0.588,0,0,6
0,23,1.74,133.49,1,1,3,3,0,0,2.84,0,1.34,0.803,0,0,6
0,26,1.57,102,1,1,3,3,0,0,1,0,0,1,0,0,6
0,26,1.58,102.13,1,1,3,3,0,0,1.01,0,0.02,0.696,0,0,6
0,20,1.78,154.62,1,1,3,3,0,0,2.32,0,1.97,0.768,0,0,6
0,19,1.79,160.94,1,1,3,3,0,0,2.07,0,1.99,0.947,0,0,6
0,26,1.66,112,1,1,3,3,0,0,2.96,0,0,0.01,0,0,6
0,26,1.66,111.96,1,1,3,3,0,0,2.78,0,0,0.052,0,0,6
0,26,1.68,104.59,1,1,3,3,0,0,1.3,0,0.28,0.929,0,0,6
0,25,1.68,104.85,1,1,3,3,0,0,1.24,0,0.26,0.852,0,0,6
0,19,1.72,127.64,1,1,3,3,0,0,1.31,0,0.91,0.707,0,0,6
0,20,1.68,125.42,1,1,3,3,0,0,1.12,0,0.88,0.552,0,0,6
0,26,1.62,110.82,1,1,3,3,0,0,2.67,0,0,0.339,0,0,6
0,26,1.63,110.8,1,1,3,3,0,0,2.7,0,0,0.243,0,0,6
0,22,1.75,136.52,1,1,3,3,0,0,1.61,0,1.96,0.858,0,0,6
0,21,1.78,137.85,1,1,3,3,0,0,2.75,0,1.99,0.833,0,0,6
0,22,1.81,152.39,1,1,3,3,0,0,2.35,0,0.25,0.913,0,0,6
0,22,1.8,160.64,1,1,3,3,0,0,2.4,0,0.43,0.64,0,0,6
0,18,1.75,133.55,1,1,3,3,0,0,2.92,0,1.54,0.625,0,0,6
0,20,1.75,133.84,1,1,3,3,0,0,2.96,0,1.46,0.656,0,0,6
0,26,1.63,111.59,1,1,3,3,0,0,2.55,0,0,0.253,0,0,6
0,26,1.64,111.57,1,1,3,3,0,0,2.51,0,0,0.258,0,0,6
0,26,1.62,104.85,1,1,3,3,0,0,2.65,0,0,0.554,0,0,6
0,26,1.63,104.92,1,1,3,3,0,0,2.59,0,0,0.466,0,0,6
0,22,1.76,133.89,1,1,3,3,0,0,2.33,0,1.44,0.918,0,0,6
0,21,1.76,133.94,1,1,3,3,0,0,2.84,0,1.47,0.891,0,0,6
0,26,1.61,102.08,1,1,3,3,0,0,1.02,0,0.03,1,0,0,6
0,26,1.61,102.17,1,1,3,3,0,0,1.03,0,0.05,0.923,0,0,6
0,26,1.62,104.99,1,1,3,3,0,0,1.65,0,0.14,0.711,0,0,6
0,26,1.64,104.99,1,1,3,3,0,0,1.2,0,0.09,0.604,0,0,6
0,19,1.8,138.03,1,1,3,3,0,0,2.69,0,1.17,0.735,0,0,6
0,22,1.79,137.86,1,1,3,3,0,0,2.53,0,1.98,0.836,0,0,6
0,20,1.8,151.42,1,1,3,3,0,0,2.23,0,1.88,0.934,0,0,6
0,18,1.81,152.57,1,1,3,3,0,0,2.16,0,2,0.941,0,0,6
0,26,1.65,111.94,1,1,3,3,0,0,2.77,0,0,0.125,0,0,6
0,26,1.65,111.92,1,1,3,3,0,0,2.81,0,0,0.102,0,0,6
0,26,1.66,105.12,1,1,3,3,0,0,1.63,0,0.01,0.413,0,0,6
0,26,1.63,105.43,1,1,3,3,0,0,1.48,0,0.1,0.663,0,0,6
0,26,1.67,104.77,1,1,3,3,0,0,1.53,0,0.18,0.748,0,0,6
0,26,1.64,104.97,1,1,3,3,0,0,1.48,0,0.2,0.657,0,0,6
0,26,1.66,109.93,1,1,3,3,0,0,1.61,0,0.03,0.472,0,0,6
0,26,1.64,109.91,1,1,3,3,0,0,1.53,0,0.02,0.445,0,0,6
0,21,1.68,121.64,1,1,3,3,0,0,1.48,0,0.74,0.605,0,0,6
0,23,1.66,120.75,1,1,3,3,0,0,1.91,0,0.22,0.776,0,0,6
0,21,1.71,133.74,1,1,3,3,0,0,1.41,0,1.56,0.911,0,0,6
0,21,1.72,133.89,1,1,3,3,0,0,2.42,0,1.56,0.874,0,0,6
0,26,1.62,109.98,1,1,3,3,0,0,2.69,0,0,0.451,0,0,6
0,26,1.62,110.4,1,1,3,3,0,0,2.7,0,0,0.413,0,0,6
0,26,1.62,110.78,1,1,3,3,0,0,2.62,0,0,0.381,0,0,6
0,26,1.6,110.07,1,1,3,3,0,0,2.56,0,0,0.463,0,0,6
0,21,1.73,131.9,1,1,3,3,0,0,1.42,0,1.7,0.931,0,0,6
0,21,1.73,131.88,1,1,3,3,0,0,1.42,0,1.71,0.673,0,0,6
0,23,1.68,114.47,1,1,3,3,0,0,2.43,0,0.29,0.737,0,0,6
0,24,1.64,113.91,1,1,3,3,0,0,2.5,0,0.19,0.652,0,0,6
0,21,1.74,128.11,1,1,3,3,0,0,1.8,0,1.43,0.966,0,0,6
0,21,1.74,128.76,1,1,3,3,0,0,1.77,0,0.62,0.968,0,0,6
0,20,1.79,152.44,1,1,3,3,0,0,2.37,0,1.26,0.76,0,0,6
0,20,1.81,152.22,1,1,3,3,0,0,2.3,0,1.7,0.73,0,0,6
0,19,1.74,133.28,1,1,3,3,0,0,2.68,0,1.47,0.804,0,0,6
0,20,1.75,133.94,1,1,3,3,0,0,2.84,0,1.43,0.775,0,0,6
0,24,1.71,113.37,1,1,3,3,0,0,2.8,0,0.38,0.168,0,0,6
0,25,1.69,113.45,1,1,3,3,0,0,2.99,0,0.39,0.284,0,0,6
0,26,1.64,111.93,1,1,3,3,0,0,2.68,0,0,0.082,0,0,6
0,26,1.65,111.93,1,1,3,3,0,0,2.77,0,0,0.088,0,0,6
0,26,1.64,111.86,1,1,3,3,0,0,2.62,0,0,0.154,0,0,6
0,26,1.64,111.89,1,1,3,3,0,0,2.72,0,0,0.127,0,0,6
0,26,1.63,104.79,1,1,3,3,0,0,2.44,0,0.13,0.684,0,0,6
0,26,1.65,104.79,1,1,3,3,0,0,2.54,0,0.15,0.77,0,0,6
0,26,1.61,107.01,1,1,3,3,0,0,2.68,0,0,0.509,0,0,6
0,26,1.63,106.69,1,1,3,3,0,0,2.57,0,0,0.397,0,0,6
0,21,1.73,131.77,1,1,3,3,0,0,1.76,0,1.47,0.95,0,0,6
0,21,1.72,131.04,1,1,3,3,0,0,1.84,0,1.53,0.926,0,0,6
0,24,1.74,132.81,1,1,3,3,0,0,2.86,0,1.05,0.586,0,0,6
0,24,1.74,133.17,1,1,3,3,0,0,2.85,0,1.3,0.723,0,0,6
0,26,1.62,102.23,1,1,3,3,0,0,1.07,0,0.03,1,0,0,6
0,26,1.64,102.28,1,1,3,3,0,0,1.03,0,0.08,1,0,0,6
0,26,1.59,102.87,1,1,3,3,0,0,1.07,0,0.01,0.846,0,0,6
0,26,1.61,102.31,1,1,3,3,0,0,1.03,0,0.07,0.991,0,0,6
0,19,1.82,141.92,1,1,3,3,0,0,2.7,0,1.52,0.764,0,0,6
0,18,1.81,140.29,1,1,3,3,0,0,2.83,0,1.78,0.789,0,0,6
0,20,1.82,152.37,1,1,3,3,0,0,2.31,0,1.96,0.924,0,0,6
0,18,1.82,151.28,1,1,3,3,0,0,2.16,0,2,0.946,0,0,6
0,26,1.66,111.95,1,1,3,3,0,0,2.78,0,0,0.128,0,0,6
0,26,1.65,111.95,1,1,3,3,0,0,2.79,0,0,0.08,0,0,6
0,26,1.62,111.22,1,1,3,3,0,0,2.71,0,0,0.167,0,0,6
0,26,1.64,111.04,1,1,3,3,0,0,2.71,0,0,0.228,0,0,6
0,25,1.68,104.76,1,1,3,3,0,0,1.53,0,0.22,0.896,0,0,6
0,26,1.67,104.59,1,1,3,3,0,0,1.55,0,0.21,0.823,0,0,6
0,25,1.67,104.7,1,1,3,3,0,0,1.17,0,0.26,0.897,0,0,6
